Timestamp,PDF_Name,Task,Provider,Model,Prompt_Tokens,Completion_Tokens,Total_Tokens,Cost_USD,Cost_KRW
2026-06-06 23:03:46,VST.pdf,Pipeline Layout Extraction (Page 7),Gemini,gemini-3.1-flash-lite,1470,611,2081,0.00014677,0.2055
2026-06-06 23:03:54,VST.pdf,Pipeline Layout Extraction (Page 8),Gemini,gemini-3.1-flash-lite,1470,620,2090,0.00014812,0.2074
2026-06-06 23:04:06,VST.pdf,Pipeline Layout Extraction (Page 9),Gemini,gemini-3.1-flash-lite,1470,1503,2973,0.00028057,0.3928
2026-06-06 23:04:08,VST.pdf,Pipeline Layout Extraction (Page 10),Gemini,gemini-3.1-flash-lite,1470,269,1739,0.00009548,0.1337
2026-06-06 23:04:12,VST.pdf,Pipeline Metadata Extraction,Gemini,gemini-3.1-flash-lite,1230,247,1477,0.00008318,0.1164
2026-06-06 23:04:13,VST.pdf,"Pipeline Translate Block (Page 1, Block 1)",Gemini,gemini-3.1-flash-lite,270,13,283,0.00001207,0.0169
2026-06-06 23:04:13,VST.pdf,"Pipeline Translate Block (Page 1, Block 2)",Gemini,gemini-3.1-flash-lite,278,11,289,0.00001207,0.0169
2026-06-06 23:04:14,VST.pdf,"Pipeline Translate Block (Page 1, Block 3)",Gemini,gemini-3.1-flash-lite,274,5,279,0.00001102,0.0154
2026-06-06 23:04:15,VST.pdf,"Pipeline Translate Block (Page 1, Block 5)",Gemini,gemini-3.1-flash-lite,275,13,288,0.00001226,0.0172
2026-06-06 23:04:16,VST.pdf,"Pipeline Translate Block (Page 2, Block 1)",Gemini,gemini-3.1-flash-lite,290,14,304,0.00001298,0.0182
2026-06-06 23:04:16,VST.pdf,"Pipeline Translate Block (Page 2, Block 2)",Gemini,gemini-3.1-flash-lite,290,15,305,0.00001313,0.0184
2026-06-06 23:04:17,VST.pdf,"Pipeline Translate Block (Page 3, Block 1)",Gemini,gemini-3.1-flash-lite,332,68,400,0.00002265,0.0317
2026-06-06 23:04:18,VST.pdf,"Pipeline Translate Block (Page 3, Block 2)",Gemini,gemini-3.1-flash-lite,343,31,374,0.00001751,0.0245
2026-06-06 23:04:18,VST.pdf,"Pipeline Translate Block (Page 3, Block 3)",Gemini,gemini-3.1-flash-lite,397,10,407,0.00001639,0.0229
2026-06-06 23:04:20,VST.pdf,"Pipeline Translate Block (Page 3, Block 4)",Gemini,gemini-3.1-flash-lite,372,115,487,0.00003120,0.0437
2026-06-06 23:04:20,VST.pdf,"Pipeline Translate Block (Page 3, Block 5)",Gemini,gemini-3.1-flash-lite,383,8,391,0.00001556,0.0218
2026-06-06 23:04:21,VST.pdf,"Pipeline Translate Block (Page 3, Block 6)",Gemini,gemini-3.1-flash-lite,307,34,341,0.00001661,0.0233
2026-06-06 23:04:22,VST.pdf,"Pipeline Translate Block (Page 3, Block 7)",Gemini,gemini-3.1-flash-lite,325,15,340,0.00001444,0.0202
2026-06-06 23:04:22,VST.pdf,"Pipeline Translate Block (Page 3, Block 8)",Gemini,gemini-3.1-flash-lite,323,78,401,0.00002381,0.0333
2026-06-06 23:04:23,VST.pdf,"Pipeline Translate Block (Page 3, Block 9)",Gemini,gemini-3.1-flash-lite,322,21,343,0.00001522,0.0213
2026-06-06 23:04:24,VST.pdf,"Pipeline Translate Block (Page 3, Block 10)",Gemini,gemini-3.1-flash-lite,304,49,353,0.00001875,0.0262
2026-06-06 23:04:25,VST.pdf,"Pipeline Translate Block (Page 3, Block 11)",Gemini,gemini-3.1-flash-lite,284,9,293,0.00001200,0.0168
2026-06-06 23:04:25,VST.pdf,"Pipeline Translate Block (Page 4, Block 1)",Gemini,gemini-3.1-flash-lite,266,2,268,0.00001028,0.0144
2026-06-06 23:04:26,VST.pdf,"Pipeline Translate Block (Page 4, Block 2)",Gemini,gemini-3.1-flash-lite,269,4,273,0.00001069,0.0150
2026-06-06 23:04:27,VST.pdf,"Pipeline Translate Block (Page 4, Block 3)",Gemini,gemini-3.1-flash-lite,272,4,276,0.00001080,0.0151
2026-06-06 23:04:27,VST.pdf,"Pipeline Translate Block (Page 4, Block 4)",Gemini,gemini-3.1-flash-lite,279,10,289,0.00001196,0.0167
2026-06-06 23:04:28,VST.pdf,"Pipeline Translate Block (Page 4, Block 5)",Gemini,gemini-3.1-flash-lite,289,19,308,0.00001369,0.0192
2026-06-06 23:04:29,VST.pdf,"Pipeline Translate Block (Page 4, Block 6)",Gemini,gemini-3.1-flash-lite,294,13,307,0.00001298,0.0182
2026-06-06 23:04:30,VST.pdf,"Pipeline Translate Block (Page 4, Block 7)",Gemini,gemini-3.1-flash-lite,294,22,316,0.00001432,0.0201
2026-06-06 23:04:30,VST.pdf,"Pipeline Translate Block (Page 4, Block 8)",Gemini,gemini-3.1-flash-lite,294,9,303,0.00001238,0.0173
2026-06-06 23:04:31,VST.pdf,"Pipeline Translate Block (Page 4, Block 9)",Gemini,gemini-3.1-flash-lite,299,15,314,0.00001346,0.0188
2026-06-06 23:04:32,VST.pdf,"Pipeline Translate Block (Page 4, Block 10)",Gemini,gemini-3.1-flash-lite,303,52,355,0.00001916,0.0268
2026-06-06 23:04:33,VST.pdf,"Pipeline Translate Block (Page 4, Block 11)",Gemini,gemini-3.1-flash-lite,311,17,328,0.00001421,0.0199
2026-06-06 23:04:33,VST.pdf,"Pipeline Translate Block (Page 4, Block 12)",Gemini,gemini-3.1-flash-lite,310,20,330,0.00001462,0.0205
2026-06-06 23:04:34,VST.pdf,"Pipeline Translate Block (Page 4, Block 13)",Gemini,gemini-3.1-flash-lite,310,15,325,0.00001388,0.0194
2026-06-06 23:04:35,VST.pdf,"Pipeline Translate Block (Page 4, Block 14)",Gemini,gemini-3.1-flash-lite,299,14,313,0.00001331,0.0186
2026-06-06 23:04:35,VST.pdf,"Pipeline Translate Block (Page 4, Block 15)",Gemini,gemini-3.1-flash-lite,300,8,308,0.00001245,0.0174
2026-06-06 23:04:36,VST.pdf,"Pipeline Translate Block (Page 4, Block 16)",Gemini,gemini-3.1-flash-lite,302,21,323,0.00001447,0.0203
2026-06-06 23:04:37,VST.pdf,"Pipeline Translate Block (Page 4, Block 17)",Gemini,gemini-3.1-flash-lite,308,17,325,0.00001410,0.0197
2026-06-06 23:04:38,VST.pdf,"Pipeline Translate Block (Page 4, Block 18)",Gemini,gemini-3.1-flash-lite,304,17,321,0.00001395,0.0195
2026-06-06 23:04:38,VST.pdf,"Pipeline Translate Block (Page 4, Block 19)",Gemini,gemini-3.1-flash-lite,302,12,314,0.00001312,0.0184
2026-06-06 23:04:39,VST.pdf,"Pipeline Translate Block (Page 4, Block 20)",Gemini,gemini-3.1-flash-lite,300,18,318,0.00001395,0.0195
2026-06-06 23:04:40,VST.pdf,"Pipeline Translate Block (Page 4, Block 21)",Gemini,gemini-3.1-flash-lite,301,14,315,0.00001339,0.0187
2026-06-06 23:04:41,VST.pdf,"Pipeline Translate Block (Page 4, Block 22)",Gemini,gemini-3.1-flash-lite,302,13,315,0.00001327,0.0186
2026-06-06 23:04:42,VST.pdf,"Pipeline Translate Block (Page 4, Block 23)",Gemini,gemini-3.1-flash-lite,303,19,322,0.00001421,0.0199
2026-06-06 23:04:48,VST.pdf,"Pipeline Translate Block (Page 4, Block 24)",Gemini,gemini-3.1-flash-lite,300,20,320,0.00001425,0.0199
2026-06-06 23:04:48,VST.pdf,"Pipeline Translate Block (Page 4, Block 25)",Gemini,gemini-3.1-flash-lite,285,9,294,0.00001204,0.0169
2026-06-06 23:04:49,VST.pdf,"Pipeline Translate Block (Page 5, Block 1)",Gemini,gemini-3.1-flash-lite,447,213,660,0.00004871,0.0682
2026-06-06 23:04:51,VST.pdf,"Pipeline Translate Block (Page 5, Block 2)",Gemini,gemini-3.1-flash-lite,549,213,762,0.00005254,0.0736
2026-06-06 23:04:52,VST.pdf,"Pipeline Translate Block (Page 5, Block 3)",Gemini,gemini-3.1-flash-lite,882,123,1005,0.00005152,0.0721
2026-06-06 23:04:53,VST.pdf,"Pipeline Translate Block (Page 5, Block 4)",Gemini,gemini-3.1-flash-lite,699,354,1053,0.00007931,0.1110
2026-06-06 23:04:54,VST.pdf,"Pipeline Translate Block (Page 6, Block 1)",Gemini,gemini-3.1-flash-lite,404,168,572,0.00004035,0.0565
2026-06-06 23:04:56,VST.pdf,"Pipeline Translate Block (Page 6, Block 2)",Gemini,gemini-3.1-flash-lite,507,299,806,0.00006386,0.0894
2026-06-06 23:04:57,VST.pdf,"Pipeline Translate Block (Page 6, Block 3)",Gemini,gemini-3.1-flash-lite,732,122,854,0.00004575,0.0640
2026-06-06 23:04:58,VST.pdf,"Pipeline Translate Block (Page 6, Block 4)",Gemini,gemini-3.1-flash-lite,694,302,996,0.00007132,0.0999
2026-06-06 23:05:00,VST.pdf,"Pipeline Translate Block (Page 6, Block 5)",Gemini,gemini-3.1-flash-lite,591,119,710,0.00004001,0.0560
2026-06-06 23:05:01,VST.pdf,"Pipeline Translate Block (Page 7, Block 1)",Gemini,gemini-3.1-flash-lite,496,278,774,0.00006030,0.0844
2026-06-06 23:05:03,VST.pdf,"Pipeline Translate Block (Page 7, Block 2)",Gemini,gemini-3.1-flash-lite,508,295,803,0.00006330,0.0886
2026-06-06 23:05:03,VST.pdf,"Pipeline Translate Block (Page 7, Block 3)",Gemini,gemini-3.1-flash-lite,517,16,533,0.00002179,0.0305
2026-06-06 23:05:04,VST.pdf,"Pipeline Translate Block (Page 7, Block 4)",Gemini,gemini-3.1-flash-lite,296,12,308,0.00001290,0.0181
2026-06-06 23:05:05,VST.pdf,"Pipeline Translate Block (Page 7, Block 5)",Gemini,gemini-3.1-flash-lite,290,11,301,0.00001252,0.0175
2026-06-06 23:05:05,VST.pdf,"Pipeline Translate Block (Page 7, Block 6)",Gemini,gemini-3.1-flash-lite,284,8,292,0.00001185,0.0166
2026-06-06 23:05:06,VST.pdf,"Pipeline Translate Block (Page 7, Block 7)",Gemini,gemini-3.1-flash-lite,273,15,288,0.00001249,0.0175
2026-06-06 23:05:08,VST.pdf,"Pipeline Translate Block (Page 8, Block 1)",Gemini,gemini-3.1-flash-lite,510,339,849,0.00006997,0.0980
2026-06-06 23:05:10,VST.pdf,"Pipeline Translate Block (Page 8, Block 2)",Gemini,gemini-3.1-flash-lite,638,510,1148,0.00010043,0.1406
2026-06-06 23:05:12,VST.pdf,"Pipeline Translate Block (Page 8, Block 3)",Gemini,gemini-3.1-flash-lite,698,171,869,0.00005182,0.0726
2026-06-06 23:05:13,VST.pdf,"Pipeline Translate Block (Page 8, Block 4)",Gemini,gemini-3.1-flash-lite,451,97,548,0.00003146,0.0440
2026-06-06 23:05:14,VST.pdf,"Pipeline Translate Block (Page 9, Block 1)",Gemini,gemini-3.1-flash-lite,282,4,286,0.00001117,0.0156
2026-06-06 23:05:14,VST.pdf,"Pipeline Translate Block (Page 9, Block 2)",Gemini,gemini-3.1-flash-lite,285,25,310,0.00001444,0.0202
2026-06-06 23:05:15,VST.pdf,"Pipeline Translate Block (Page 9, Block 3)",Gemini,gemini-3.1-flash-lite,290,6,296,0.00001177,0.0165
2026-06-06 23:05:16,VST.pdf,"Pipeline Translate Block (Page 9, Block 4)",Gemini,gemini-3.1-flash-lite,276,11,287,0.00001200,0.0168
2026-06-06 23:05:16,VST.pdf,"Pipeline Translate Block (Page 9, Block 5)",Gemini,gemini-3.1-flash-lite,281,4,285,0.00001114,0.0156
2026-06-06 23:05:17,VST.pdf,"Pipeline Translate Block (Page 9, Block 6)",Gemini,gemini-3.1-flash-lite,279,7,286,0.00001151,0.0161
2026-06-06 23:05:18,VST.pdf,"Pipeline Translate Block (Page 9, Block 7)",Gemini,gemini-3.1-flash-lite,286,16,302,0.00001313,0.0184
2026-06-06 23:05:19,VST.pdf,"Pipeline Translate Block (Page 9, Block 8)",Gemini,gemini-3.1-flash-lite,298,15,313,0.00001342,0.0188
2026-06-06 23:05:20,VST.pdf,"Pipeline Translate Block (Page 9, Block 9)",Gemini,gemini-3.1-flash-lite,301,43,344,0.00001774,0.0248
2026-06-06 23:05:20,VST.pdf,"Pipeline Translate Block (Page 9, Block 10)",Gemini,gemini-3.1-flash-lite,311,13,324,0.00001361,0.0191
2026-06-06 23:05:21,VST.pdf,"Pipeline Translate Block (Page 9, Block 11)",Gemini,gemini-3.1-flash-lite,305,33,338,0.00001639,0.0229
2026-06-06 23:05:22,VST.pdf,"Pipeline Translate Block (Page 9, Block 12)",Gemini,gemini-3.1-flash-lite,302,17,319,0.00001387,0.0194
2026-06-06 23:05:24,VST.pdf,"Pipeline Translate Block (Page 9, Block 13)",Gemini,gemini-3.1-flash-lite,504,373,877,0.00007485,0.1048
2026-06-06 23:05:25,VST.pdf,"Pipeline Translate Block (Page 9, Block 14)",Gemini,gemini-3.1-flash-lite,648,354,1002,0.00007740,0.1084
2026-06-06 23:05:27,VST.pdf,"Pipeline Translate Block (Page 9, Block 15)",Gemini,gemini-3.1-flash-lite,713,237,950,0.00006229,0.0872
2026-06-06 23:05:28,VST.pdf,"Pipeline Translate Block (Page 9, Block 16)",Gemini,gemini-3.1-flash-lite,497,126,623,0.00003754,0.0526
2026-06-06 23:05:29,VST.pdf,"Pipeline Translate Block (Page 9, Block 17)",Gemini,gemini-3.1-flash-lite,347,8,355,0.00001421,0.0199
2026-06-06 23:05:29,VST.pdf,"Pipeline Translate Block (Page 9, Block 18)",Gemini,gemini-3.1-flash-lite,280,7,287,0.00001155,0.0162
2026-06-06 23:05:30,VST.pdf,"Pipeline Translate Block (Page 9, Block 19)",Gemini,gemini-3.1-flash-lite,280,4,284,0.00001110,0.0155
2026-06-06 23:05:31,VST.pdf,"Pipeline Translate Block (Page 9, Block 20)",Gemini,gemini-3.1-flash-lite,272,8,280,0.00001140,0.0160
2026-06-06 23:05:32,VST.pdf,"Pipeline Translate Block (Page 10, Block 1)",Gemini,gemini-3.1-flash-lite,438,233,671,0.00005137,0.0719
2026-06-06 23:05:34,VST.pdf,"Pipeline Translate Block (Page 10, Block 2)",Gemini,gemini-3.1-flash-lite,438,228,666,0.00005062,0.0709
2026-06-06 23:05:34,VST.pdf,Pipeline Translate Title Metadata,Gemini,gemini-3.1-flash-lite,273,14,287,0.00001234,0.0173
2026-06-06 23:05:35,VST.pdf,Pipeline Translate Abstract Metadata,Gemini,gemini-3.1-flash-lite,320,98,418,0.00002670,0.0374
2026-06-07 15:03:41,VST.pdf,Layout Extraction (Page 11),Gemini,gemini-2.5-flash-lite,626,629,1255,0.00011782,0.1650
2026-06-07 15:03:52,VST.pdf,Layout Extraction (Page 1),Gemini,gemini-2.5-flash-lite,626,387,1013,0.00008152,0.1141
2026-06-07 15:03:56,VST.pdf,Layout Extraction (Page 2),Gemini,gemini-2.5-flash-lite,626,168,794,0.00004867,0.0681
2026-06-07 15:04:00,VST.pdf,Layout Extraction (Page 3),Gemini,gemini-2.5-flash-lite,626,784,1410,0.00014108,0.1975
2026-06-07 15:04:09,VST.pdf,Layout Extraction (Page 4),Gemini,gemini-2.5-flash-lite,626,2458,3084,0.00039217,0.5490
2026-06-07 15:04:35,HoffmannCFD.pdf,Layout Extraction (Page 1),Gemini,gemini-3.1-flash-lite,1448,383,1831,0.00011175,0.1565
2026-06-07 15:04:39,HoffmannCFD.pdf,Layout Extraction (Page 2),Gemini,gemini-3.1-flash-lite,1448,598,2046,0.00014400,0.2016
2026-06-07 15:04:45,HoffmannCFD.pdf,Layout Extraction (Page 3),Gemini,gemini-3.1-flash-lite,1448,2085,3533,0.00036705,0.5139
2026-06-07 15:04:50,HoffmannCFD.pdf,Layout Extraction (Page 4),Gemini,gemini-3.1-flash-lite,1448,1657,3105,0.00030285,0.4240
2026-06-07 15:04:53,HoffmannCFD.pdf,Layout Extraction (Page 5),Gemini,gemini-3.1-flash-lite,1448,537,1985,0.00013485,0.1888
2026-06-07 15:05:02,HoffmannCFD.pdf,Layout Extraction (Page 6),Gemini,gemini-3.1-flash-lite,1448,3236,4684,0.00053970,0.7556
2026-06-07 15:05:05,HoffmannCFD.pdf,Layout Extraction (Page 7),Gemini,gemini-3.1-flash-lite,1448,613,2061,0.00014625,0.2048
2026-06-07 15:05:14,HoffmannCFD.pdf,Layout Extraction (Page 8),Gemini,gemini-3.1-flash-lite,1448,3192,4640,0.00053310,0.7463
2026-06-07 15:13:33,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,Pipeline Metadata Extraction,Gemini,gemini-3.1-flash-lite,1022,320,1342,0.00008632,0.1209
2026-06-07 15:13:34,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 1)",Gemini,gemini-3.1-flash-lite,311,35,346,0.00001691,0.0237
2026-06-07 15:13:39,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 2)",Gemini,gemini-3.1-flash-lite,317,12,329,0.00001369,0.0192
2026-06-07 15:13:40,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 3)",Gemini,gemini-3.1-flash-lite,297,35,332,0.00001639,0.0229
2026-06-07 15:13:41,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 4)",Gemini,gemini-3.1-flash-lite,290,37,327,0.00001642,0.0230
2026-06-07 15:13:53,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 5)",Gemini,gemini-3.1-flash-lite,299,8,307,0.00001241,0.0174
2026-06-07 15:13:58,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 6)",Gemini,gemini-3.1-flash-lite,285,13,298,0.00001264,0.0177
2026-06-07 15:13:59,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 7)",Gemini,gemini-3.1-flash-lite,379,9,388,0.00001556,0.0218
2026-06-07 15:14:13,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 8)",Gemini,gemini-3.1-flash-lite,388,129,517,0.00003390,0.0475
2026-06-07 15:14:21,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 9)",Gemini,gemini-3.1-flash-lite,398,33,431,0.00001987,0.0278
2026-06-07 15:14:28,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 10)",Gemini,gemini-3.1-flash-lite,308,17,325,0.00001410,0.0197
2026-06-07 15:14:29,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 11)",Gemini,gemini-3.1-flash-lite,284,38,322,0.00001635,0.0229
2026-06-07 15:14:38,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 2, Block 1)",Gemini,gemini-3.1-flash-lite,281,4,285,0.00001114,0.0156
2026-06-07 15:14:39,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 2, Block 2)",Gemini,gemini-3.1-flash-lite,442,210,652,0.00004808,0.0673
2026-06-07 15:14:41,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 2, Block 3)",Gemini,gemini-3.1-flash-lite,438,194,632,0.00004552,0.0637
2026-06-07 15:14:44,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 3, Block 1)",Gemini,gemini-3.1-flash-lite,293,43,336,0.00001744,0.0244
2026-06-07 15:14:46,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 3, Block 2)",Gemini,gemini-3.1-flash-lite,293,37,330,0.00001654,0.0232
2026-06-07 15:14:58,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 1)",Gemini,gemini-3.1-flash-lite,299,17,316,0.00001376,0.0193
2026-06-07 15:14:59,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 2)",Gemini,gemini-3.1-flash-lite,313,49,362,0.00001909,0.0267
2026-06-07 15:15:01,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 3)",Gemini,gemini-3.1-flash-lite,300,13,313,0.00001320,0.0185
2026-06-07 15:15:02,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 4)",Gemini,gemini-3.1-flash-lite,289,6,295,0.00001174,0.0164
2026-06-07 15:15:04,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 5)",Gemini,gemini-3.1-flash-lite,282,18,300,0.00001327,0.0186
2026-06-07 15:15:05,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 6)",Gemini,gemini-3.1-flash-lite,277,8,285,0.00001159,0.0162
2026-06-07 15:15:06,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 7)",Gemini,gemini-3.1-flash-lite,405,160,565,0.00003919,0.0549
2026-06-07 15:15:08,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 8)",Gemini,gemini-3.1-flash-lite,402,165,567,0.00003982,0.0558
2026-06-07 15:15:09,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 9)",Gemini,gemini-3.1-flash-lite,490,3,493,0.00001883,0.0264
2026-06-07 15:15:11,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 10)",Gemini,gemini-3.1-flash-lite,622,423,1045,0.00008677,0.1215
2026-06-07 15:15:24,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 11)",Gemini,gemini-3.1-flash-lite,642,330,972,0.00007357,0.1030
2026-06-07 15:15:31,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 12)",Gemini,gemini-3.1-flash-lite,625,29,654,0.00002779,0.0389
2026-06-07 15:15:33,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 13)",Gemini,gemini-3.1-flash-lite,674,460,1134,0.00009428,0.1320
2026-06-07 15:15:36,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 14)",Gemini,gemini-3.1-flash-lite,666,412,1078,0.00008677,0.1215
2026-06-07 15:15:42,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 15)",Gemini,gemini-3.1-flash-lite,730,55,785,0.00003562,0.0499
2026-06-07 15:15:43,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 16)",Gemini,gemini-3.1-flash-lite,495,147,642,0.00004061,0.0569
2026-06-07 15:15:44,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 17)",Gemini,gemini-3.1-flash-lite,472,119,591,0.00003555,0.0498
2026-06-07 15:15:45,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 18)",Gemini,gemini-3.1-flash-lite,356,40,396,0.00001935,0.0271
2026-06-07 15:15:47,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 1)",Gemini,gemini-3.1-flash-lite,444,262,706,0.00005595,0.0783
2026-06-07 15:15:49,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 2)",Gemini,gemini-3.1-flash-lite,467,255,722,0.00005576,0.0781
2026-06-07 15:15:50,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 3)",Gemini,gemini-3.1-flash-lite,593,33,626,0.00002719,0.0381
2026-06-07 15:15:52,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 4)",Gemini,gemini-3.1-flash-lite,454,173,627,0.00004298,0.0602
2026-06-07 15:16:03,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 5)",Gemini,gemini-3.1-flash-lite,465,33,498,0.00002239,0.0313
2026-06-07 15:16:13,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 6)",Gemini,gemini-3.1-flash-lite,400,193,593,0.00004395,0.0615
2026-06-07 15:16:15,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 7)",Gemini,gemini-3.1-flash-lite,370,136,506,0.00003427,0.0480
2026-06-07 15:16:27,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 8)",Gemini,gemini-3.1-flash-lite,413,8,421,0.00001669,0.0234
2026-06-07 15:16:29,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 9)",Gemini,gemini-3.1-flash-lite,347,69,416,0.00002336,0.0327
2026-06-07 15:16:33,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 10)",Gemini,gemini-3.1-flash-lite,354,27,381,0.00001733,0.0243
2026-06-07 15:16:34,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 11)",Gemini,gemini-3.1-flash-lite,332,68,400,0.00002265,0.0317
2026-06-07 15:16:35,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 12)",Gemini,gemini-3.1-flash-lite,368,131,499,0.00003345,0.0468
2026-06-07 15:16:37,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 13)",Gemini,gemini-3.1-flash-lite,363,127,490,0.00003266,0.0457
